gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000061948	ENSDARG00000061948	amotl2b	11.4157871281276	-1.53528578782581	1.06876219664992	0.000608511544936796	0.0403887464310034	FALSE	FALSE	not DE
ENSDARG00000067992	ENSDARG00000067992	si:dkey-31e10.1	3.62070777142875	-1.51372529353263	1.2676118970708	0.000754332870083659	0.0467295243889603	FALSE	FALSE	not DE
ENSDARG00000051768	ENSDARG00000051768	fhod1	54.4346681954757	-1.51203341421352	1.13837509793843	0.000693822818348103	0.044125020759279	FALSE	FALSE	not DE
ENSDARG00000073893	ENSDARG00000073893	dnase2	23.729537415417	-1.50638384562088	1.26958823362857	0.000768427462282355	0.0468927105862511	FALSE	FALSE	not DE
ENSDARG00000103687	ENSDARG00000103687	sycn.2	2.57152975745855	-1.50629935835405	2.64443278349077	0.00144967023680194	0.071737231895708	FALSE	FALSE	not DE
ENSDARG00000037409	ENSDARG00000037409	tmem144a	10.7222611628407	-1.45509274637842	1.13949476393578	0.000806209073894637	0.0479880888610736	FALSE	FALSE	not DE
ENSDARG00000095486	ENSDARG00000095486	CU467646.3	14.1992209853447	-1.44880080550649	1.30345213105377	0.000893529113616862	0.051362115609586	FALSE	FALSE	not DE
ENSDARG00000009886	ENSDARG00000009886	rnf114	16.9679147110764	-1.44694300537223	0.881945760227828	0.000589183168208194	0.0399695809095537	FALSE	FALSE	not DE
ENSDARG00000009949	ENSDARG00000009949	fndc4b	5.84978215714096	-1.44378603518548	1.45908111122715	0.000957823470474571	0.0543069673462972	FALSE	FALSE	not DE
ENSDARG00000051746	ENSDARG00000051746	ada2a	21.0447347473415	-1.42755423158933	0.652350079646015	0.000279609346523071	0.0248763081380047	FALSE	FALSE	not DE
ENSDARG00000091280	ENSDARG00000091280	si:ch211-66k16.27	6.78947730332417	-1.41663688169487	1.49047478850042	0.00102448332326475	0.0567400929302193	FALSE	FALSE	not DE
ENSDARG00000110186	ENSDARG00000110186	NA	8.06534016103919	-1.41620359124966	1.39245172133013	0.000992922922756473	0.0553587626867492	FALSE	FALSE	not DE
ENSDARG00000020656	ENSDARG00000020656	prkg1a	30.9714259251287	-1.41429225803485	0.771488397189365	0.000488049637222139	0.0350348421981867	FALSE	FALSE	not DE
ENSDARG00000101450	ENSDARG00000101450	si:ch211-215p11.3	13.2051054134298	-1.40910611742892	1.53390912116702	0.00105558913186813	0.0576986399334192	FALSE	FALSE	not DE
ENSDARG00000031489	ENSDARG00000031489	ognb	18.0808071965572	-1.40622127785531	1.09930501556269	0.000891797336605522	0.051362115609586	FALSE	FALSE	not DE
ENSDARG00000053026	ENSDARG00000053026	kif19	39.8343321836925	-1.40563371857126	1.1296923336666	0.000911911671565497	0.0520153155849681	FALSE	FALSE	not DE
ENSDARG00000052290	ENSDARG00000052290	rab33ba	80.7968034316908	-1.40209653742614	0.341728319560262	2.2518184265699e-06	0.000470798937535102	FALSE	FALSE	not DE
ENSDARG00000035868	ENSDARG00000035868	spire1a	25.2277207838305	-1.40167755648304	0.820841472020489	0.000590247906532331	0.0399695809095537	FALSE	FALSE	not DE
ENSDARG00000117282	ENSDARG00000117282	CABZ01084961.1	11.2033755711773	-1.39235454896495	0.935624921255829	0.0007737885998927	0.0468927105862511	FALSE	FALSE	not DE
ENSDARG00000088040	ENSDARG00000088040	si:dkeyp-27c8.2	12.7660622170283	-1.38618528871277	1.03565103877312	0.000893601317851819	0.051362115609586	FALSE	FALSE	not DE
ENSDARG00000114099	ENSDARG00000114099	trim35-30	7.52009144851859	-1.3825462530697	0.964948338130932	0.000832552275151724	0.0486897529866704	FALSE	FALSE	not DE
ENSDARG00000010940	ENSDARG00000010940	BX957278.1	3.53738082766557	-1.37524965060701	1.34369294514303	0.00107075335213802	0.0579592898636262	FALSE	FALSE	not DE
ENSDARG00000063457	ENSDARG00000063457	wash1	7.48087419653994	-1.37457221110152	1.30492149768686	0.00106051254715499	0.0577789344094931	FALSE	FALSE	not DE
ENSDARG00000020041	ENSDARG00000020041	vps35l	21.9458665496153	-1.3501036181599	0.643161054631701	0.000362808052380776	0.0286241862458531	FALSE	FALSE	not DE
ENSDARG00000045528	ENSDARG00000045528	fgd6	67.7503075217364	-1.34768498875462	0.862524665761824	0.000779562068645315	0.0470720402893918	FALSE	FALSE	not DE
ENSDARG00000042057	ENSDARG00000042057	trmt1l	26.1338449722527	-1.34767397205258	0.662847003785857	0.000404294934896985	0.0308777948908081	FALSE	FALSE	not DE
ENSDARG00000099730	ENSDARG00000099730	pkma	19.6936232198729	-1.34601334394811	1.08782642989338	0.00104145758790301	0.0573007224186372	FALSE	FALSE	not DE
ENSDARG00000015059	ENSDARG00000015059	daam1a	18.8178009041889	-1.34223452749449	0.836664023645858	0.000749419610420641	0.0465977412784225	FALSE	FALSE	not DE
ENSDARG00000053326	ENSDARG00000053326	gna11b	21.6164975711827	-1.32109975952441	1.12072168230506	0.00113378708473836	0.0609766005766362	FALSE	FALSE	not DE
ENSDARG00000014311	ENSDARG00000014311	pgghg	6.28637170076021	-1.31804883555986	1.29421120396267	0.00120448400189901	0.0629568731742589	FALSE	FALSE	not DE
ENSDARG00000088145	ENSDARG00000088145	atg4db	14.5142591625938	-1.28518689875976	0.882649024114409	0.000992284289831553	0.0553587626867492	FALSE	FALSE	not DE
ENSDARG00000052182	ENSDARG00000052182	rbfox2	91.1233330953555	-1.28067194121459	0.987567748304947	0.00115827499433246	0.0616984317044735	FALSE	FALSE	not DE
ENSDARG00000079967	ENSDARG00000079967	prkd3	20.6966238532022	-1.25890411746545	0.935902607972283	0.00116793181011986	0.0618190742280533	FALSE	FALSE	not DE
ENSDARG00000105626	ENSDARG00000105626	adad2	15.2713863157675	-1.24983763975598	0.722065893393872	0.000745069190509311	0.0465001017927565	FALSE	FALSE	not DE
ENSDARG00000040190	ENSDARG00000040190	qdpra	17.9961994801979	-1.23365490137065	1.03439137693649	0.00137618650374714	0.0695410739023405	FALSE	FALSE	not DE
ENSDARG00000040991	ENSDARG00000040991	cttnbp2	19.70701873303	-1.22306647581549	1.18234631525453	0.00148379207453464	0.072594194240683	FALSE	FALSE	not DE
