gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000036781	ENSDARG00000036781	si:dkey-170l10.1	6.81675591851686	-2.52962473501362	1.21818551936624	0.000408464877391392	0.0130700268771952	FALSE	FALSE	not DE
ENSDARG00000024874	ENSDARG00000024874	dock4b	35.7339393299439	-2.51875170392221	0.626013749414327	5.11478413459816e-06	0.000447282060315911	FALSE	FALSE	down-regulated
ENSDARG00000092538	ENSDARG00000092538	BX927394.1	5.77896106803907	-2.50243310131282	1.78191677083928	0.000586348250629812	0.0170595197078326	FALSE	FALSE	not DE
ENSDARG00000090675	ENSDARG00000090675	NA	8.90521696405279	-2.5001697331931	0.965829128695167	0.000224231629134764	0.00875672642304822	FALSE	FALSE	down-regulated
ENSDARG00000113972	ENSDARG00000113972	CR388189.7	65.2837292216251	-2.47221982228271	0.902305598982877	0.000183075855938692	0.00755421045241931	FALSE	FALSE	down-regulated
ENSDARG00000055548	ENSDARG00000055548	npat	46.1609077284367	-2.46768686477962	0.711370506240295	3.51453156189266e-05	0.00212961241216889	FALSE	FALSE	down-regulated
ENSDARG00000042724	ENSDARG00000042724	supt5h	89.6266278715645	-2.46650801691249	0.471299510739569	2.12562486143259e-08	4.1942938772191e-06	FALSE	FALSE	down-regulated
ENSDARG00000004636	ENSDARG00000004636	ccdc9	57.6599272106203	-2.45836948312029	0.569009859431359	1.75596308193371e-06	0.000183850529211168	FALSE	FALSE	down-regulated
ENSDARG00000104649	ENSDARG00000104649	si:dkey-40c23.2	4.86709225973652	-2.44508877411518	1.67915040267111	0.000658466682829797	0.0187675198433952	FALSE	FALSE	not DE
ENSDARG00000079457	ENSDARG00000079457	faap100	17.5668405992406	-2.44436038110269	0.687519440714214	2.86561190034415e-05	0.00184538212377393	FALSE	FALSE	down-regulated
ENSDARG00000043339	ENSDARG00000043339	abraxas1	9.59045080448696	-2.44146488065753	0.979803456957517	0.000294246358031813	0.0104348979181282	FALSE	FALSE	not DE
ENSDARG00000074902	ENSDARG00000074902	nol4la	14.1418655314904	-2.4394179505841	1.2746830159211	0.000574886420566682	0.0168534798075082	FALSE	FALSE	not DE
ENSDARG00000007722	ENSDARG00000007722	nudt8	14.7986244725539	-2.4388640926242	0.95205514369267	0.000265058159668154	0.00983014490470494	FALSE	FALSE	down-regulated
ENSDARG00000105071	ENSDARG00000105071	nos1apa	11.1717047172773	-2.43882593880237	1.17237940308466	0.000499544324611559	0.0151646680475276	FALSE	FALSE	not DE
ENSDARG00000074146	ENSDARG00000074146	zgc:113452	15.1923454370682	-2.42424395565137	0.957959028759062	0.000286723730562921	0.0102643741153851	FALSE	FALSE	not DE
ENSDARG00000102254	ENSDARG00000102254	pycr1a	8.14305498004395	-2.42197694522162	1.2124337839225	0.000560149735470552	0.0164842534964193	FALSE	FALSE	not DE
ENSDARG00000099439	ENSDARG00000099439	serp1	41.6535818620358	-2.41387948753855	0.608668638487814	7.80802435728444e-06	0.000632491067805078	FALSE	FALSE	down-regulated
