gene_ID	gene_names	baseMean	log2FoldChange	lfcSE	pvalue	padj	miR430	mitochondrial	DE
ENSDARG00000104692	ENSDARG00000104692	CR848705.2	11.7190928272265	-2.18992925746063	1.32118180964648	0.000258700751435051	0.0146791391314031	FALSE	FALSE	not DE
ENSDARG00000062049	ENSDARG00000062049	arhgap45b	13.6240710293017	-2.16922506313094	1.06258644881623	0.000176525684585278	0.0110930981789383	FALSE	FALSE	not DE
ENSDARG00000091247	ENSDARG00000091247	fars2	5.74074870256089	-2.16186970243376	1.37975153396655	0.000297208906143775	0.0161738839783258	FALSE	FALSE	not DE
ENSDARG00000013928	ENSDARG00000013928	plekhb2	9.83737973106644	-2.15671970873528	1.20301251897223	0.000244344533927385	0.014173773037634	FALSE	FALSE	not DE
ENSDARG00000045482	ENSDARG00000045482	stk38l	9.10411659582724	-2.15379176967362	1.28007689248857	0.000273718338193625	0.015262688745191	FALSE	FALSE	not DE
ENSDARG00000100260	ENSDARG00000100260	them6	6.72721641324062	-2.15283655287984	1.13429679184848	0.000219586159229071	0.0131718424907256	FALSE	FALSE	not DE
ENSDARG00000075092	ENSDARG00000075092	si:dkey-52l18.4	6.76308011512578	-2.15058779819339	1.35841618248666	0.000300389842283885	0.0162354045815959	FALSE	FALSE	not DE
ENSDARG00000077839	ENSDARG00000077839	dhx30	25.8905191865855	-2.13879457405219	0.756121696873397	4.29980967416024e-05	0.00391414352887845	FALSE	FALSE	down-regulated
ENSDARG00000055279	ENSDARG00000055279	b3gat1b	3.74675466944468	-2.10528272474394	1.91427565803085	0.000470432150709737	0.0224146960439265	FALSE	FALSE	not DE
ENSDARG00000076414	ENSDARG00000076414	espn	12.1920879227871	-2.10181097988749	0.955193574189296	0.000160988458674685	0.0105347654197203	FALSE	FALSE	not DE
